Date,Close,ADL,OBV,ADX,MACD Line,RSI,Previous Close
2013-06-19,5822.25,174795647.747,5377384892,19.4937295322,-50.5196546469,48.491955524,5813.6
2013-06-20,5655.9,-322411552.617,5178984761,20.2261551565,-62.3422319073,44.1410547173,5822.25
2013-06-21,5667.65,170039302.479,5361395344,21.1369428751,-69.9571601665,42.8362250886,5655.9
2013-06-24,5590.25,-135114059.953,5167906763,22.3657547924,-81.3003984304,42.0855169085,5667.65
2013-06-25,5609.1,-74942900.7687,5364478306,23.0839449931,-87.7573469456,41.142427528,5590.25
2013-06-26,5588.7,-213079390.626,5204382366,23.7508358937,-93.4434764439,42.2667913667,5609.1
2013-06-27,5682.35,240427257.895,5443411791,23.3477143477,-89.3628830144,44.6270354991,5588.7
2013-06-28,5842.2,339686401.904,5657814221,22.2265866506,-72.3958894954,49.074349205,5682.35
2013-07-01,5898.85,250811813.378,5802608251,21.6662136309,-53.7585482541,49.2671270128,5842.2
2013-07-02,5857.55,-225633739.355,5656886461,21.1458672554,-41.8385965892,49.6654290532,5898.85
2013-07-03,5770.9,-197567831.385,5496362598,19.6806794613,-38.9350607083,48.5142519497,5857.55
2013-07-04,5836.95,193853320.912,5648291777,18.5789443385,-30.9475603946,49.0131953685,5770.9
2013-07-05,5867.9,-135945058.7,5771878194,18.0762369768,-21.8679227085,48.2688930732,5836.95
2013-07-08,5811.55,59981435.4065,5644253461,16.8773157882,-19.0001960575,48.2138112713,5867.9
2013-07-09,5859.0,134259910.784,5754681328,15.900903373,-12.7516900368,48.0893137416,5811.55
2013-07-10,5816.7,-149929356.34,5637164978,14.8792386996,-11.085177456,48.4990211796,5859.0
2013-07-11,5935.1,131840254.365,5757360659,14.420031878,-0.208164152513,50.7724115271,5816.7
2013-07-12,6009.0,180126269.191,5885067737,14.6283787606,14.2112413035,51.353902986,5935.1
2013-07-15,6030.8,172433351.827,6001343466,14.9860791986,27.0855761617,50.2278095713,6009.0
2013-07-16,5955.25,183809598.421,5850180647,14.4768630098,30.83685759,49.5201697801,6030.8
2013-07-17,5973.3,182555444.81,6041696800,14.2325718056,34.8643646054,48.2983855167,5955.25
2013-07-18,6038.05,226353608.368,6213424934,14.5649723666,42.7877462887,48.7410184327,5973.3
2013-07-19,6029.2,-201160780.764,6050113220,15.0113939973,47.8019314105,50.2883137415,6038.05
2013-07-22,6031.8,-18457696.7479,6165281557,15.207135897,51.3930800795,48.5307140526,6029.2
2013-07-23,6077.8,7497397.09516,6291750808,15.6677440187,57.2904976399,48.4166672451,6031.8
2013-07-24,5990.5,-103561274.865,6139819059,14.8152561688,54.2939957554,47.2411632985,6077.8
2013-07-25,5907.5,-362476302.955,5902737924,14.2030241337,44.7064914783,46.3340324568,5990.5
2013-07-26,5886.2,-193618229.931,5728202260,13.9049969687,34.9862930677,47.4694942986,5907.5
2013-07-29,5831.65,-279447996.08,5554771648,14.0523725509,22.6204818563,47.4554959464,5886.2
2013-07-30,5755.05,-315411264.577,5373282474,14.8664701645,6.56384364964,46.7286102255,5831.65
2013-07-31,5742.0,346341629.487,5137813343,16.1572196942,-7.13197082739,48.1314140117,5755.05
2013-08-01,5727.85,-97637667.561,4921051135,16.612691019,-18.9098087131,49.4722466074,5742.0
2013-08-02,5677.9,-217072583.402,4698556666,17.2566970369,-31.9065784672,49.4723690172,5727.85
2013-08-05,5685.4,-77541681.963,4895724618,17.8547026249,-41.1273345029,47.9140266147,5677.9
2013-08-06,5542.25,-308853930.655,4679496646,19.4118359225,-59.3022592089,44.8041112575,5685.4
2013-08-07,5519.1,-66343399.6595,4434485873,21.0661703619,-74.7127870075,45.8730922957,5542.25
2013-08-08,5565.65,264832041.904,4639404595,22.3630480095,-82.2217442627,45.8961601677,5519.1
2013-08-12,5612.4,106177476.377,4835113079,22.6288963373,-83.4384857674,45.9252680858,5565.65
2013-08-13,5699.3,407366609.267,5058110416,22.111850329,-76.5087136042,47.4544109472,5612.4
2013-08-14,5742.3,277007330.149,5281766899,21.05666933,-66.777311327,47.2364826779,5699.3
2013-08-16,5507.85,-443093464.641,5033672805,21.5764087223,-77.0945624052,41.9776379972,5742.3
2013-08-19,5414.75,-97351407.5568,4813999986,22.8034216163,-91.7260888921,41.3139529831,5507.85
2013-08-20,5401.45,368917135.397,4552947194,24.2012979126,-103.205192676,42.760671769,5414.75
2013-08-21,5302.55,-362405872.073,4297942883,24.5652505145,-118.912123645,41.866977345,5401.45
2013-08-22,5408.45,496482978.907,4582411414,24.9852074965,-121.415136528,43.8511785573,5302.55
2013-08-23,5471.75,432799702.554,4833923324,24.7438862621,-116.942965578,44.2051813594,5408.45
2013-08-26,5476.5,-196530375.588,5075919682,24.021689266,-111.727527192,42.5526250321,5471.75
2013-08-27,5287.45,-506564688.443,4769882672,24.4629791037,-121.449021024,39.6183687246,5476.5
2013-08-28,5285.0,450976769.125,4433888927,25.594803075,-127.876983188,41.3441129126,5287.45
2013-08-29,5409.05,447088758.262,4760388200,25.6395795521,-121.560121828,43.8079834686,5285.0
2013-08-30,5471.8,455443931.187,5096789905,25.1498766849,-110.220015385,44.0467746546,5409.05
2013-09-02,5550.75,287551973.062,5311022349,24.1359746204,-93.7812423557,44.7695864548,5471.8
2013-09-03,5341.45,-431697384.131,5060723505,24.0420621202,-96.5294259668,41.5639290411,5550.75
2013-09-04,5448.1,392894649.065,5297953999,23.9794859485,-89.0748185285,43.014782311,5341.45
2013-09-05,5592.95,56078972.9432,5572891514,22.6807273651,-70.6642307233,45.3283440185,5448.1
2013-09-06,5680.4,438283543.928,5825922254,21.0626661169,-48.4586222637,45.8658912558,5592.95
2013-09-10,5896.75,496975531.098,6101166429,20.7571707823,-13.250141308,49.4488162794,5680.4
2013-09-11,5913.15,400474008.816,6366173237,20.5689608155,15.7941117634,47.9934425217,5896.75
2013-09-12,5850.7,-218013910.747,6093185991,20.269585355,33.3878244345,48.4003799384,5913.15
2013-09-13,5850.6,-37283735.57,5902417544,19.9915938559,46.7836070181,50.2501096266,5850.7
2013-09-16,5840.55,-204972584.043,5682961702,20.1446746675,55.9440223526,51.8412793396,5850.6
2013-09-17,5850.2,225114952.665,5840900442,20.2868211354,63.2532477872,50.2373055876,5840.55
2013-09-18,5899.45,167402180.115,5994485935,20.7567247891,72.1877891074,49.7048750919,5850.2
2013-09-19,6115.55,271899128.744,6281677636,22.2370390123,95.6038794397,53.2870872629,5899.45
2013-09-20,6012.1,-127393765.714,5963032371,22.6732185509,104.607894607,52.4213522,6115.55
2013-09-23,5889.75,-259502029.454,5774709865,22.5816686674,100.710095725,51.1901647275,6012.1
2013-09-24,5892.45,-36016794.0704,5962288013,22.3601466617,96.723955909,49.4034091641,5889.75
2013-09-25,5873.85,104861240.417,5762125818,21.7969546738,91.0148839061,50.7852479047,5892.45
2013-09-26,5882.25,-142116637.283,5982715555,21.3186925216,86.1748430616,49.1515365591,5873.85
2013-09-27,5833.2,-225284035.535,5819647642,20.4851488979,77.4879182625,49.7136013431,5882.25
2013-09-30,5735.3,-197267184.702,5663972936,19.1390983624,61.9891832403,48.9992594983,5833.2
2013-10-01,5780.05,270813178.253,5823220025,18.0222569579,52.709670807,48.3668153425,5735.3
2013-10-03,5909.7,344638983.264,6023013260,17.4625355345,55.1811676663,49.9767178988,5780.05
2013-10-04,5907.3,-121990338.298,5831544012,17.163785603,56.2972273975,51.7643560647,5909.7
2013-10-07,5906.15,270297910.743,5675156067,16.3797258516,56.4383314331,53.5785288205,5907.3
2013-10-08,5928.4,-174911085.144,5833683660,16.1449277606,57.6806399347,52.3209573093,5906.15
2013-10-09,6007.45,339395092.305,6025720785,15.6100093878,64.3026122372,52.6068314558,5928.4
2013-10-10,6020.95,165944462.1,6185328114,15.2519478079,69.8348969502,51.1305695256,6007.45
2013-10-11,6096.2,226929263.686,6366162371,15.4540043399,79.3763177715,51.4136984075,6020.95
2013-10-14,6112.7,126990047.379,6508336011,15.7574604307,87.2634558192,50.04020353,6096.2
2013-10-15,6089.05,-152101766.546,6290031677,16.2683278757,90.561772457,51.1699785073,6112.7
2013-10-17,6045.85,-304270370.609,6059470214,16.4699839707,88.6677268318,51.6588210759,6089.05
2013-10-18,6189.35,407869080.264,6309810169,17.3058765681,97.6206229735,53.8875356596,6045.85
2013-10-21,6204.95,195750146.025,6506799240,18.1989867155,104.766959005,52.4783911152,6189.35
2013-10-22,6202.8,31289387.3473,6344855519,19.0363763161,109.000504796,54.2518107297,6204.95
2013-10-23,6178.35,82299313.0627,6156570296,18.9832419922,109.124787056,55.2416902272,6202.8
2013-10-24,6164.35,-214701577.81,5980334743,19.2171576083,106.861762764,56.5633218353,6178.35
2013-10-25,6144.9,-64565284.2541,5835803281,19.2151028797,102.319373216,57.6462534885,6164.35
2013-10-28,6101.1,-237791370.64,5689462590,18.8027042538,94.1004711681,57.7710661648,6144.9
2013-10-29,6220.9,356778277.703,5886810961,18.96480443,96.1454855621,59.22816935,6101.1
2013-10-30,6251.7,88410842.7811,6064394809,19.463777681,99.1090098244,58.2601460003,6220.9
2013-10-31,6299.15,349502125.098,6304001936,20.2474039966,104.086597097,57.7758987201,6251.7
2013-11-01,6307.2,-43239645.7108,6495641725,21.1594499557,107.442409382,56.1947550986,6299.15
2013-11-03,6317.35,-29108448.1509,6519498649,22.0889334174,109.656878728,54.6824384619,6307.2
2013-11-05,6253.15,-256081001.911,6338444888,21.9247413534,105.020843273,54.0386294016,6317.35
2013-11-06,6215.15,-247723300.01,6181364625,21.2767434128,97.1604640048,54.4155498093,6253.15
2013-11-07,6187.25,-297388609.39,6012532194,20.2993858882,87.6691644185,55.1551543511,6215.15
2013-11-08,6140.75,-114993110.766,5862480208,19.0539711966,75.5244805327,55.1375224444,6187.25
2013-11-11,6078.8,-204761334.506,5716419758,18.4881016533,60.2068566275,54.535313049,6140.75
2013-11-12,6018.05,-267645012.202,5562607168,18.5212550565,42.673597367,54.0319347946,6078.8
2013-11-13,5989.6,-165332581.49,5400068940,18.9130538371,26.1808888595,54.7682213848,6018.05
2013-11-14,6056.15,-123931140.0,5554982865,18.4606255557,18.2697253411,55.0762357746,5989.6
2013-11-18,6189.0,268763375.222,5718974077,17.3464852979,22.4610391048,57.2892991687,6056.15
2013-11-19,6203.35,141450205.118,5880488141,16.4759870888,26.6335950267,55.8974357739,6189.0
2013-11-20,6122.9,-209539258.501,5724693303,15.7327969173,23.1815109766,54.6572584864,6203.35
2013-11-21,5999.05,-207533536.957,5587461292,16.1179383523,10.3329378778,52.0948214592,6122.9
2013-11-22,5995.45,-110541963.164,5452705375,16.5745957234,-0.138541762294,53.8146270544,5999.05
2013-11-25,6115.35,207027981.211,5579900461,16.1242115089,1.22355871069,55.5618188906,5995.45
2013-11-26,6059.1,-196010593.48,5429239064,15.7059975955,-2.21039173025,55.3759134295,6115.35
2013-11-27,6057.1,56579925.4188,5304363168,15.4883756178,-5.03516325259,57.1257063133,6059.1
2013-11-28,6091.85,21434432.9183,5499678970,14.8020670752,-4.4188427843,56.3171116331,6057.1
2013-11-29,6176.1,319386594.117,5690390085,14.1091426038,2.83518428099,56.955996623,6091.85
2013-12-02,6217.85,181833038.909,5836338361,13.933895052,11.8167133574,56.3540076666,6176.1
2013-12-03,6201.85,-120868757.447,5679485775,13.7711651825,17.442507211,57.5467394352,6217.85
2013-12-04,6160.95,-233457581.065,5493316708,13.0847136714,18.3887273844,57.7226287985,6201.85
2013-12-05,6241.1,-273322960.265,5679377174,13.3874887513,25.314242023,58.2398593063,6160.95
2013-12-06,6259.9,97398945.8744,5837917064,13.6517197494,31.9514487396,56.9847812884,6241.1
2013-12-09,6363.9,-183184873.836,6036202694,15.0560717129,45.0837166944,58.2409510175,6259.9
2013-12-10,6332.85,-36339770.0037,5793789838,15.8515877063,52.3818329929,58.788370862,6363.9
2013-12-11,6307.9,57232264.3495,5645593444,16.2275901715,55.5124730217,59.5503951212,6332.85
2013-12-12,6237.05,-228473102.192,5497059545,15.9441735086,51.680781044,58.4415333102,6307.9
2013-12-13,6168.4,-238661093.746,5327408888,14.8892352412,42.6134351237,57.5307143894,6237.05
2013-12-16,6154.7,-156687399.253,5180957349,13.9084406826,33.9308884896,58.7883958532,6168.4
2013-12-17,6139.05,-243518337.461,5026782648,13.1436834362,25.4932136225,59.9269463028,6154.7
2013-12-18,6217.15,313553524.551,5270033206,12.5066779434,24.8221781725,60.3352253604,6139.05
2013-12-19,6166.65,-627434434.402,4832994002,12.2242784334,19.9850742938,59.9961344922,6217.15
2013-12-20,6274.25,282172382.315,5004963983,12.1913719817,24.5510461917,61.1291364507,6166.65
2013-12-23,6284.5,-80191818.1484,5136151569,12.5182909609,28.6662544173,59.6356983878,6274.25
2013-12-24,6268.4,-145522312.42,5028508660,12.7461338996,30.2794089596,60.7264057395,6284.5
2013-12-26,6278.9,-37051507.3995,5210818918,12.9162819556,32.0358188265,59.253129562,6268.4
2013-12-27,6313.8,72582324.5296,5307686306,13.3457546302,35.8308884508,58.5303870177,6278.9
2013-12-30,6291.1,-99986282.0874,5206414486,13.9763311126,36.585078174,59.309789588,6313.8
2013-12-31,6304.0,23446244.0533,5309853798,14.5618664177,37.7881034196,57.9266634002,6291.1
2014-01-01,6301.65,-106454151.724,5240286130,15.2358563661,38.1125465218,59.6115742602,6304.0
2014-01-02,6221.15,-273881284.065,5082153574,14.2546573948,31.5107563993,57.6421990622,6301.65
2014-01-03,6211.15,161781492.256,4943109685,13.7280321609,25.181595974,58.9802428898,6221.15
2014-01-06,6191.45,-52380420.966,4824764709,13.1885070311,18.3643723248,59.8202528497,6211.15
2014-01-07,6162.25,-150744970.684,4686205709,13.0702639756,10.4846173595,60.1669596275,6191.45
2014-01-08,6174.6,-30076603.2598,4833118348,12.9604668527,5.17672253074,58.7982836721,6162.25
2014-01-09,6168.35,3016371.17588,4683053882,13.0510630167,0.460545983647,60.2640329109,6174.6
2014-01-10,6171.45,-115078403.429,4842974289,12.1429368486,-2.99241907159,58.5889916812,6168.35
2014-01-13,6272.75,185441941.688,4977984234,12.0532702786,2.41727974921,60.4319280811,6171.45
2014-01-14,6241.85,-146974870.667,4867753081,11.9700084636,4.16314315867,60.5828049686,6272.75
2014-01-15,6320.9,249944677.032,5013675948,12.5671272701,11.7895245403,61.4623760651,6241.85
2014-01-16,6318.9,-56237717.9228,4860255507,13.4141311081,17.4707119529,63.09605299,6320.9
2014-01-17,6261.65,-208325274.926,4692536006,13.1156896674,17.1557367125,61.7568526973,6318.9
2014-01-20,6303.95,217596557.07,4814672077,12.7814666227,20.0878132426,61.3952523371,6261.65
2014-01-21,6313.8,-5249199.25925,4956400457,12.8414705733,22.9418582363,59.9666028758,6303.95
2014-01-22,6338.95,178187720.4,5093890982,13.2046304272,26.9227555022,59.0991796424,6313.8
2014-01-23,6345.65,118217031.561,5213945584,13.6309313535,30.2693530125,57.5573285136,6338.95
2014-01-24,6266.75,-293493780.714,5053674728,12.9032701928,26.2523641329,55.2580873869,6345.65
2014-01-27,6135.85,-307713430.775,4863232127,13.698860268,12.3638131403,51.0418631052,6266.75
2014-01-28,6126.25,13989172.7753,4679120387,14.9076356507,0.575759648793,52.4695263138,6135.85
2014-01-29,6120.25,-192337607.337,4532387357,15.8973914371,-9.14508863829,54.0345962301,6126.25
2014-01-30,6073.7,279161553.59,4324325931,17.6092063996,-20.3703106451,53.6586950012,6120.25
2014-01-31,6089.5,132763314.452,4471039014,18.9031794369,-27.672461099,52.4753333621,6073.7
2014-02-03,6001.8,-220460414.575,4336145427,20.7203229299,-40.0741748608,50.3365705687,6089.5
2014-02-04,6000.9,219903184.8,4152892773,22.8371783033,-49.4057263852,52.1471967611,6001.8
2014-02-05,6022.4,276197391.264,4319520084,24.5973835073,-54.4386430908,51.2389378707,6000.9
2014-02-06,6036.3,263215686.978,4505023408,25.8189080081,-56.652596144,50.0229015572,6022.4
2014-02-07,6063.2,115353604.102,4686955700,26.3290633279,-55.5956921699,49.4466879239,6036.3
2014-02-10,6053.45,-163750935.683,4553885372,26.7413088532,-54.9118421369,50.8286384032,6063.2
2014-02-11,6062.7,-102101589.51,4704406272,27.1241082695,-53.0123944798,49.432675195,6053.45
2014-02-12,6084.0,-151832757.26,4842953663,26.9460464913,-49.2209480878,48.6779085473,6062.7
2014-02-13,6001.1,-247807212.087,4689301292,27.7235453027,-52.302624583,46.5940427985,6084.0
2014-02-14,6048.35,217531740.398,4829505771,28.5077073394,-50.3517714146,47.1812766693,6001.1
2014-02-17,6073.3,141667836.413,4937998228,28.7080246136,-46.2592024488,46.6200421629,6048.35
2014-02-18,6127.1,154536955.199,5064637374,27.7102199479,-38.2338654819,47.5241776197,6073.3
2014-02-19,6152.75,106810830.069,5159886207,26.4569504974,-29.4643409012,46.9800281982,6127.1
2014-02-20,6091.45,-202267596.68,5027777279,25.8255778055,-27.1478832849,46.0898486569,6152.75
2014-02-21,6155.45,188568539.632,5140373407,24.6936896226,-19.9182041465,47.4381435976,6091.45
2014-02-24,6186.1,235173060.732,5285250454,23.1033113318,-11.5819232927,47.0923917164,6155.45
2014-02-25,6200.05,48329159.3391,5431509752,21.6768093011,-3.8058408769,45.951548736,6186.1
2014-02-26,6238.8,244842217.334,5613173563,20.7930629188,5.42107088337,46.0988340995,6200.05
2014-02-28,6276.95,331403103.857,5823087826,20.4890567288,15.6316590616,46.2054218671,6238.8
2014-03-03,6221.45,-207904919.689,5678525488,19.9094576634,19.0259186421,45.645799756,6276.95
2014-03-04,6297.95,301219595.563,5845344412,19.7211504915,27.5709833431,47.5554392996,6221.45
2014-03-05,6328.65,220019698.431,6005644478,20.0048750237,36.4006382132,47.1727394707,6297.95
2014-03-06,6401.15,302570444.245,6186376288,21.0699063854,48.687112676,48.705206547,6328.65
2014-03-07,6526.65,467570755.327,6471298634,23.1188998579,67.7698250024,52.1531045635,6401.15
2014-03-10,6537.25,161429135.333,6713442337,25.178274705,82.7939463407,50.7325252467,6526.65
2014-03-11,6511.9,-232027102.155,6474447454,27.0948461701,91.599238599,51.4769397422,6537.25
2014-03-12,6516.9,2081290.52846,6649424522,28.7202896276,97.8529662818,49.8407187006,6511.9
2014-03-13,6493.1,-205468167.106,6481566135,30.3463283779,99.7389014602,50.6209983899,6516.9
2014-03-14,6504.2,236792793.889,6658902223,30.8655651652,100.965330429,49.2774580834,6493.1
2014-03-18,6516.65,-182324155.467,6838210839,31.8489877918,101.768768164,48.0271366334,6504.2
2014-03-19,6524.05,8819218.73864,7010675561,32.762165945,101.828797521,46.5563726487,6516.65
2014-03-20,6483.1,-172972801.679,6868691372,32.8837766899,97.4487202652,46.5360700816,6524.05
2014-03-21,6493.2,-226600436.774,7058545792,32.9967009529,93.7122070843,45.2370225512,6483.1
2014-03-22,6494.9,5323143.06103,7068320184,32.9986513012,89.8524066482,43.5042376585,6493.2
2014-03-24,6583.5,254215356.296,7226715906,33.9129072436,92.8721936952,46.5590349923,6494.9
2014-03-25,6589.75,259317159.858,7394840970,34.7977708904,94.6783266386,45.0552718893,6583.5
2014-03-26,6601.4,-41814087.0224,7581411444,35.8992095523,95.9437775015,43.882491472,6589.75
2014-03-27,6641.75,84337242.5359,7893794912,37.2873060791,99.0606546448,44.3593758455,6601.4
2014-03-28,6695.9,207101794.599,8027909290,38.7798732786,104.693414177,45.5265420714,6641.75
2014-03-31,6704.2,83736637.5447,8205488711,40.3503668732,108.575565786,44.1556245235,6695.9
2014-04-01,6721.05,178221883.183,8352625382,41.8235466897,111.723968718,43.307945981,6704.2
2014-04-02,6752.55,156393270.677,8525961257,43.4007015227,115.430279064,43.3388563605,6721.05
2014-04-03,6736.1,-7174518.21164,8328414609,44.1089678168,115.706387979,44.4064663841,6752.55
2014-04-04,6694.35,-209572725.7,8173287017,44.4413526259,111.27363698,44.2728495517,6736.1
2014-04-07,6695.05,52145377.6977,8307234336,43.8316192304,106.58844874,42.4954276711,6694.35
2014-04-09,6796.2,257642038.68,8477028962,44.1026248165,109.771979904,46.5642980366,6695.05
2014-04-10,6796.4,-32502855.6575,8668154909,44.4433626571,111.03119116,44.7370543671,6796.2
2014-04-11,6776.3,122457360.948,8527420330,43.9301349001,109.149021162,45.609824178,6796.4
2014-04-15,6733.1,-142892505.792,8404222508,42.7504760695,102.984369213,45.3506864576,6776.3
2014-04-16,6675.3,-181302760.374,8284453675,40.7192223988,92.370076441,44.4505071287,6733.1
2014-04-17,6779.4,243516724.112,8415942043,39.2955836,91.3056581561,48.2252692245,6675.3
2014-04-21,6817.65,133163952.444,8527782356,38.4894400561,92.4824739369,48.2974043767,6779.4
2014-04-22,6815.35,-97895484.3433,8413089307,37.8860874826,92.1670734923,50.0376245974,6817.65
2014-04-23,6840.8,-6718713.78213,8596062279,37.5961370179,92.8998272922,49.4784200279,6815.35
2014-04-25,6782.75,-245640519.992,8441741486,36.3161615591,87.7844654285,48.4693048423,6840.8
2014-04-28,6761.25,-92360805.8637,8323578818,34.6926816513,81.061210801,49.2654847051,6782.75
2014-04-29,6715.25,-188102521.277,8208067287,32.4395267595,71.2004134626,48.8424661546,6761.25
2014-04-30,6696.4,-115328226.261,8046960416,30.7057228323,61.1596131153,49.7529408227,6715.25
2014-05-02,6694.8,-178236277.41,7932685093,29.0957620427,52.4682782208,51.5208035908,6696.4
2014-05-05,6699.35,-79002115.1287,8037674746,27.743289854,45.4238616713,49.9101088208,6694.8
2014-05-06,6715.3,-62685840.7581,8125966159,26.4389077947,40.6594457232,48.9489237494,6699.35
2014-05-07,6652.55,-170134296.138,8011866368,26.1349787646,31.4575876929,47.4777696799,6715.3
2014-05-08,6659.85,-29538040.1705,8113416113,25.9140062271,24.4719999177,46.059035147,6652.55
2014-05-09,6858.8,294767731.787,8279858892,25.3431682372,34.5907331432,54.2924176882,6659.85
2014-05-12,7014.25,292165279.663,8437583982,26.1360511289,54.5248889963,58.5330421781,6858.8
2014-05-13,7108.75,-97126960.5703,8669805715,27.7770399849,77.0599126533,59.9731655134,7014.25
2014-05-14,7108.75,-32639070.1141,8669805715,29.3008153512,93.8373823259,61.7383003194,7108.75
2014-05-15,7123.15,59791515.2,8856654200,30.7716955029,107.061469593,60.4603698109,7108.75
2014-05-16,7203.0,-523452073.093,9249810941,33.562201812,122.571948567,61.3987329929,7123.15
2014-05-19,7263.55,275236624.186,9566057498,36.1533862419,138.157401341,61.633171206,7203.0
2014-05-20,7275.5,-242680912.378,9821390593,38.7009308115,149.747059197,60.2736446216,7263.55
2014-05-21,7252.9,60347967.8993,9618252768,40.5229131017,155.31790727,60.8322407682,7275.5
2014-05-22,7276.4,-195423553.261,9859196667,42.307620089,159.787171062,59.8974955394,7252.9
2014-05-23,7367.1,353537049.364,10118834753,44.1350118673,168.703122226,61.3213966145,7276.4
2014-05-26,7359.05,-127808783.384,9845598414,46.1290938167,173.123846104,62.624857804,7367.1
2014-05-27,7318.0,-40175387.5601,9676999138,47.9807413412,171.33981101,62.0793012047,7359.05
2014-05-28,7329.65,99566667.9739,9852594747,49.7001283282,168.918817008,60.7300016431,7318.0
2014-05-29,7235.65,-374803143.426,9611479349,50.150059692,157.598450573,57.5441268655,7329.65
2014-05-30,7229.95,279427715.293,9299326778,49.2326772803,146.478523018,59.0518919911,7235.65
2014-06-02,7362.5,307672797.194,9469217959,48.8500393263,146.67084732,61.8089977316,7229.95
2014-06-03,7415.85,366191837.749,9703898177,48.7435230895,149.405906562,61.7625361245,7362.5
2014-06-04,7402.25,-196545108.756,9499305936,48.6814879574,148.761227546,62.7894166989,7415.85
2014-06-05,7474.1,415749553.285,9749966589,48.8511499446,152.292476436,63.3033768717,7402.25
2014-06-06,7583.4,399579089.199,9998364185,49.4329590743,162.042685948,64.8189319392,7474.1
2014-06-09,7654.6,274186536.362,10230244111,50.247421263,173.51487077,65.1272957249,7583.4
2014-06-10,7656.4,182676801.821,10418913293,51.0348984738,180.669262059,63.4788140598,7654.6
2014-06-11,7626.85,-118754208.8,10232730847,51.8238128822,181.858380454,63.6270280165,7656.4
2014-06-12,7649.9,221618159.252,10380937991,52.5563762613,182.556312182,62.6225757718,7626.85
2014-06-13,7542.1,-272694715.786,10206415652,52.2009583883,172.423280776,58.9349855916,7649.9
2014-06-16,7533.55,157541308.765,10051037673,51.338442314,161.837307102,60.3019627172,7542.1
2014-06-17,7631.7,286878788.856,10208999460,51.0231144968,159.528782917,61.6515511906,7533.55
2014-06-18,7558.2,-139002064.218,10043920519,50.8581456271,150.038870432,59.9009320638,7631.7
2014-06-19,7540.7,-79082334.1906,9895068082,50.5118717276,139.497897739,60.8467789488,7558.2
2014-06-20,7511.45,-137183272.226,9770935865,50.1082151367,127.316247934,61.1974063459,7540.7
2014-06-23,7493.35,28160286.2017,9643531075,48.8793729384,114.877448252,62.0585574192,7511.45
2014-06-24,7580.2,181793441.933,9780533558,48.1478247418,110.751010345,62.9121201574,7493.35
2014-06-25,7569.25,-55698940.0621,9665565233,47.4685299879,105.382422124,64.0778168373,7580.2
2014-06-26,7493.2,-251432398.11,9493888273,45.7123848196,93.9086573104,62.0277543473,7569.25
2014-06-27,7508.8,-15483550.496,9620561668,44.0816785918,85.0935007495,60.7462013152,7493.2
2014-06-30,7611.35,223201489.336,9772864834,43.2764188044,85.3979393328,62.1040308443,7508.8
2014-07-01,7634.7,15566514.9282,9912296332,42.7230237606,86.5259417632,61.0546107868,7611.35
2014-07-02,7725.15,200899011.158,10048620661,42.774164789,93.6390383482,62.0309410852,7634.7
2014-07-03,7714.8,-178060836.311,9914865386,42.9600196979,97.3192246942,63.257310083,7725.15
2014-07-04,7751.6,196207113.613,10027935874,42.4043260427,102.029123117,62.6164694063,7714.8
2014-07-07,7787.15,256411753.713,10201862229,42.1356770302,107.39238686,61.9635892042,7751.6
2014-07-08,7623.2,-268657830.994,10021215923,39.7845670352,97.2918967799,56.2201785608,7787.15
2014-07-09,7585.0,-108584576.237,9852867080,37.1354087827,85.2223743892,56.4420622074,7623.2
2014-07-10,7567.75,-152980786.022,9594481302,35.4072394948,73.4189323521,57.5187023238,7585.0
2014-07-11,7459.6,-323103000.407,9406888351,33.4579898018,54.7071879373,54.8398798869,7567.75
2014-07-14,7454.15,36990422.5222,9271657131,31.3783771144,38.9887877498,56.4458998142,7459.6
2014-07-15,7526.65,190958909.505,9393725801,29.9809542848,32.0129609618,56.9529430791,7454.15
2014-07-16,7624.4,237955660.729,9561699092,29.5369061469,33.9804703335,58.1556804861,7526.65
2014-07-17,7640.45,82758119.9115,9703311094,29.2395565715,36.4150663332,56.841092093,7624.4
2014-07-18,7663.9,142273192.244,9837914167,29.182811867,39.7781821012,55.7842068068,7640.45
2014-07-21,7684.2,-121397730.906,9943315446,29.4012613985,43.5791624653,54.6487475758,7663.9
2014-07-22,7767.85,198425184.458,10063396594,29.961334434,52.7334443749,55.6924115881,7684.2
2014-07-23,7795.75,127541808.959,10185515707,30.7122609455,61.5302926588,54.8165313711,7767.85
2014-07-24,7830.6,198096598.219,10303124077,31.5789625776,70.5012673238,54.2132833708,7795.75
2014-07-25,7790.45,-28836961.9935,10149188040,32.0159701011,73.5235264793,54.342331927,7830.6
2014-07-28,7748.7,-75879532.699,10032653370,32.0099243314,71.723034063,54.3966639427,7790.45
2014-07-30,7791.4,299131096.07,10210763454,31.7641385824,72.9013031491,54.0987987325,7748.7
2014-07-31,7721.3,-312638867.975,10001906197,31.5359089583,67.4016415711,53.0019519114,7791.4
2014-08-01,7602.6,-310827698.485,9820835792,29.6050702638,52.855734163,50.2315288531,7721.3
2014-08-04,7683.65,190066479.775,9957875796,27.8121486189,47.3225504767,51.2807036759,7602.6
2014-08-05,7746.55,230022674.497,10086114558,26.8051241584,47.4658105461,51.618846425,7683.65
2014-08-06,7672.05,-158364948.38,9969753216,25.8700300166,41.0941104803,50.7686872305,7746.55
